bin,ERR598999,ERR599020,ERR599033,ERR599055,ERR599071,ERR599072,ERR599083,ERR599085,ERR599096,ERR599128,ERR599132
SP-3009,23429.06374054169,9063.696497496741,23806.26162360363,1741.6202727131126,429.37000157734576,288.8095131916967,26248.060916883584,0.0,24881.70873155925,3572.827456418435,10697.370244669835
SP-301,350135.06153747777,67078.48595321369,360003.13602200797,9101.871395862712,1210611.9562682186,341334.75254924584,360310.0578472997,221113.67160156328,353830.75536355627,22328.099238401788,56232.560963827484
SP-3013,647645.0693916748,35689.929264654726,648355.5509551464,3401.783807617268,39821.891356665845,78512.89379003672,665215.7234571235,6208.834603991004,642835.8237716468,8348.221556275597,20332.880279145098
SP-3014,3779.0944362400273,4066713.861442409,3261.955774501469,751.22299383134,2592.3052663047783,5128.5912535097605,4597.809468910634,563.3278526838747,3559.188642658984,2368.920362463019,6077.259842372044
SP-3017,97792.68270652236,1471408.0919559333,89020.58473179728,6792.143605144531,829.6885133583356,2255.7104194583626,98379.7115195525,909.6502284742205,95975.1646079937,12469.949750926387,30489.21386939731
SP-3018,24350.7526102638,1095700.7017304976,25097.74703404344,1058.0831441212656,7504.3695591070555,102873.09294925477,23921.39915030763,1407.6495844912176,23171.27820225528,2327.2746362441603,5167.857367485429
SP-302,3960.71201864747,16328.834293082045,5423.679318070941,1646.2789591862909,10697.265225821955,14339.19174130914,4150.886055458736,3059.095741196247,4422.83039688581,2729.0298560231595,7285.907644647162
SP-3021,16010024.713895045,5306992.7682991065,16034692.622442504,1590849.5800142202,3118501.725103795,11905781.602174334,16365145.474164898,650822.7870654201,15858861.62287235,3132102.8122860854,8510460.41927806
SP-3023,265718.34159771155,53048.110745966944,267634.80926685163,6306.527840063442,25767.24814364056,17142.53559593932,271333.63802451646,4121.488024581765,257215.73644059332,12956.571720868234,30657.433665961024
SP-3024,151474.53737421674,148680.39817831965,149984.86287036113,1870.064928326256,1895.5417345700803,71231.16486164898,161753.9730328217,601.3962664109445,150667.6594293893,4323.781180995114,13065.614540499711
SP-3025,218982.3177529766,53766.79462944639,224775.17037885045,717.3656226626068,4297.6823035556035,25805.482087848937,216548.13519897914,1013.3442946174389,224366.78370753993,1204.3776074184898,3282.560937783337
SP-3028,6909.992274717121,175011.51555620114,4533.680806081195,1425.150381438611,4081.949425451659,5411.306904422594,6772.082799610958,538.3927016566668,6284.524044801588,3681.866803435997,10028.51637408758
SP-3029,137119.43142628128,448381.64767272497,134287.37916383534,22525.337615098208,136629.99837564552,282372.61852213705,140708.5517539931,23426.40637850917,137462.40466723256,55579.43961637692,147763.7984994215
SP-303,9076.033800566676,124113.60119923779,9162.78680659857,477.89209891629196,3318.2325916962227,2912.9087915469577,9295.349890377873,476.0309973438654,8616.913762436177,1744.1153617609934,2860.767116259603
SP-3030,8740806.452418018,6605381.734652982,8727881.639386227,1588015.8407245092,1130240.0176146838,96936485.56990394,8899585.112992568,215210.23097639924,8675112.13973652,3236009.803714045,8570844.8404211
SP-3031,6213691.143530525,1645417.4289361686,6264631.74766357,609094.5168151965,1870867.2140964954,22336498.58429827,6388611.351676678,404497.24669745815,6148564.528010517,1182068.3328320682,3235700.6928486335
SP-3035,580404.0020322036,5841.919225823681,584346.2915293233,29.60128680054588,3283.6843463040736,490889.1804718411,596335.3966927731,460.3928967715132,576622.1891219752,195.9263061895334,368.53818790303825
SP-3036,60405.75990961552,2595411.1127702384,56767.65049248873,3186.0119058763753,23368.343343897373,20105.269267259242,55415.09424754234,4156.575277578073,58284.76526804001,8015.810461061527,20869.989205375798
SP-3037,247461.05328119252,113310.92112810745,241003.8392907888,7226.428743444242,54644.60811104378,131733.87747262052,244837.35201092839,14768.443166218376,241537.73954127924,12844.122790220481,28110.273768741896
SP-304,2459751.141663964,1649279.9764357498,2448399.0751751717,611097.4459556362,1645553.6667928747,1874005.8608862783,2524293.7123996275,336486.8499357768,2424410.117645088,1188817.382875497,3240049.060272093
SP-3040,353706.75292553875,7762039.864514478,366341.5036682955,30779.088122138728,180571.04941842268,112266.74691738932,380110.3428864896,27149.187296890945,361680.4399667511,69288.84555819372,180519.66135415775
SP-3041,135097.8681138046,491041.3114212914,136911.39589342,1268.2489353202775,6499.613019041243,5396.173693855192,139269.10143079553,1115.3681136388518,132332.34672433455,2530.842488258748,7889.994755817365
