bin,ERR598942,ERR598952,ERR598987,ERR598995,ERR599065,ERR599070,ERR599087,ERR599099,ERR599108,ERR599147
NP-29,15042.924680195312,1378.769808128326,6797.940620937202,45931.505882389014,7302.745426617924,6862.201678567908,16550.045643646183,7550.497309426959,3318.497879146014,6611.817315916099
NP-30,12136.225862701462,5369.133868739959,16486.635503302332,151533.90637042446,27821.540406831227,14737.689990245259,4111013.393220082,15873.991433792611,10726.61842670564,16482.39049484232
NP-32,21128.90133497208,31053.238079554216,41948.54311541635,39559.83180118764,154037.86582655538,43113.436626134084,1206125.993289779,43917.60067211001,57592.768417656654,43783.54313573843
NP-33,32382.683715247626,1384.9534614649658,77436.44036355319,658711.0843129599,5503.723467529367,73583.37771598368,865160.8020871244,75953.51984748556,2356.5241107040683,81164.67467173024
NP-34,175183.49117055823,22305.569439116945,450863.3549283932,1550104.1830052142,111770.26708728509,459928.5423366963,2131177.3232019003,462198.0636482258,43182.10548744173,455430.41480266576
NP-36,14235.807078197426,5610.745713190559,1460654.6620248607,25523.562264772012,30846.625741736516,1482505.4075572034,16276.309813536573,1466482.9570215123,11270.71392322716,1477450.579599735
NP-37,16920.191785426035,2615.9129256768842,330387.3372219634,25461.66967441229,23750.071667807093,329754.12925822334,19230.498286380825,327971.2683036591,6520.2954016880785,321962.25066635385
NP-38,457935.7928123815,8550687.559286011,17823.090839399556,965351.3188716786,43772207.20944943,16390.569423731464,885345.7031436947,18950.62993664207,17164613.069979288,17178.055469878484
NP-39,116237.32356033684,12448.516058555775,497774.8228260628,1496633.1390350657,101043.57960452762,512821.02519839094,19012164.406381726,520338.7068933372,34162.326088065594,520880.2769759136
NP-4,507708.1715963756,3952.0808569599603,815812.0226668292,2710619.0046165083,18576.89319965737,834982.0797797127,1633811.6696650058,825424.3148885164,6831.369624459277,824477.6790288914
NP-40,41869.862261794515,32931.62433848535,14744.606031870699,177584.52775516926,170669.9840243792,13245.796596326472,157771.91602301173,14805.663897152619,60232.149254054384,13539.330731044667
NP-41,66019.68299802578,9881.626798960438,3788032.1318294643,110785.25466666021,48387.68839516353,3785236.593036485,60698.93733023302,3814066.8478716766,19600.37345470761,3793234.377332384
NP-42,11929.167424862815,10974.815707117294,969652.8402520377,828515.5091498222,54991.646512356776,967054.5622626713,535434.3218843987,982381.2121497425,21127.22452199442,975144.8352093655
NP-43,56285.00294291518,15533.416679400434,521245.84576437686,628177.8426315073,69322.9875532445,514111.3370666501,1659845.8296990376,531508.9237818224,26530.380105503,526020.0039514544
NP-44,66824.31971101371,97647.52356187311,163878.71557302,525646.852815894,515338.0233605181,163514.51240988178,389802.8787609935,167216.87686257355,196900.25266914428,164420.87103385016
NP-45,571192.6826948539,84321.91679006143,354225.9932801109,242039.8441543862,445430.1596870628,361612.22434117715,2724378.756898147,363582.1721813136,169079.31440756534,364023.49009532237
NP-47,2232566.3507263437,88.71183864367141,2300.3083238589275,104466.16892602041,867.3175998855256,2271.597569521394,14092.231903344542,1747.0773940410188,204.29059718955997,2616.8127094547763
NP-49,2588730.7993739857,20924.45398161409,636915.2122386432,136881.89377943732,105243.8693996255,634877.626631628,1882772.4617566336,637035.969213623,38892.994047362605,644800.4999370892
NP-5,63431.53712866276,689.1829553034206,260849.19016856933,1760981.9435753534,2613.749522039399,257321.31469136695,957923.3681881047,258322.57285264324,940.6680339746847,265911.6140564387
NP-51,65901.58488621928,124095.30727629899,1081.2490662061944,31854.60766509695,672829.4887238917,2021.2035201276078,27087.039771928932,1091.8956853524853,250975.97369861742,1216.52792922959
