bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
deep-0466,0.0,0.0,0.0,0.0,0.0006766357957069916,0.0,0.0007471325432055847,0.0005744729877537636
deep-0467,0.00015284580327287837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0471,0.0002392996651976659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0478,0.00019503598990828523,4.745327549924771e-05,0.001413503906601618,0.001696086470905795,0.001269294176613081,0.0,5.5575385333581594e-05,0.0015816155139942588
deep-0480,0.013866360867115797,0.007091268466950683,0.01436506982357794,0.009948722967695,0.0014913056185352814,4.7568805390862443e-05,0.0006175722382988094,0.008757778375934624
deep-0483,0.0,0.0026886309554795735,0.0,0.0,0.0,0.0,0.0,0.0
deep-0484,0.00018654333301851937,2.080208227384182e-06,0.0,0.0,0.0,0.0,0.0,0.0
deep-0489,0.0,0.0,0.0012701576166566312,0.0018886581480777316,0.0011678402137454092,0.0,6.861664525549837e-05,0.004740463129354876
deep-0490,4.1780432537387875e-05,0.0,0.0,0.0,1.8082385927018232e-05,0.0,6.710981054741784e-05,0.0
deep-0491,0.003275092760095596,0.0003128233619302746,0.0,0.0005387493653169847,0.0022707264403004786,0.0,0.00031063082364969315,0.0005584282967537529
deep-0494,0.002759582232175105,0.00033977169293132164,0.004863091468716397,0.005465537308490676,0.0031256488621333183,0.0,0.0,0.002486226524468414
deep-0496,0.0,0.0,0.0038408728243275038,0.007000391159396297,0.0008735797769920943,0.0,0.0,0.005937871003405048
deep-0503,5.6565803695717086e-05,0.0009052226976926219,0.0,0.0,0.0,0.0,0.0004925761368564757,0.0
deep-0505,0.00036392642304896997,0.0008037131758643641,0.016938961105165695,0.018022369246050305,0.0012852352399146604,0.0007114524508272543,0.0004353108428346239,0.014908599950022665
deep-0509,0.0,0.0,0.0,0.0,2.7684377671058152e-05,0.0,0.0,0.0
deep-0511,0.00030597095993608947,0.00048024304325241146,0.0016907163067430028,0.000650201128008394,0.002328447471336383,0.0,9.328833614011605e-05,0.0004006624804465404
deep-0518,0.0,0.0,0.0,0.0,0.0,0.0,0.000626704814187098,0.0
deep-0519,0.0009526421850442195,0.003129820403143213,0.0,0.0,0.0,0.0,0.0,0.0
deep-0523,0.0,3.192844615705534e-05,0.0,0.0,0.0,0.0,0.0,0.0
deep-0527,0.0026986057518117025,0.0,0.0003092042477517556,0.00010097082590740806,0.0009706545883971569,0.0,0.0,0.0
deep-0528,0.0,7.909075085233758e-05,0.0009156309726938727,0.0011870792165996728,0.00022962717101064926,0.0,0.0,0.0007951745640233356
deep-0531,0.0,8.785507445677839e-06,0.0,0.0,0.0,0.0,7.642685503531232e-05,0.0
deep-0533,0.0003501804260591083,0.0002993038910552318,0.0,0.0,0.0005903176103131788,0.0,0.0009728002038593481,0.0
deep-0534,0.0,1.782705235245241e-05,0.0,0.0,0.0007574134380889337,0.00013483253497474624,0.0,0.008322282916174427
deep-0535,0.0,0.0,0.004199928828139567,0.0014693922500414421,0.004763027791629265,0.001064671753217505,0.0012255581063178088,0.002116190564363927
deep-0539,0.00013678147223507758,0.0030994545704184392,0.0,0.00025656813523166076,0.00018161578324332953,0.0,0.0,0.00025662267895868905
deep-0545,0.00188343508724447,0.00033545333039336093,0.0014969017036809212,0.0019132141392312213,0.00016357520120368596,0.0002475699022243739,0.0,0.0006002472868552517
deep-0548,7.393759689415734e-05,0.0006856527126859497,0.0,0.0,1.8174348241149258e-05,0.0,5.037444063230825e-05,0.0
deep-0549,0.0,0.004670093447419275,0.0,0.008947555721664903,0.004275453923184194,0.015830359333235768,0.003310347529821124,0.028023383474064592
deep-0553,0.0,0.0,0.0003598735801053912,0.0001092019302218212,0.00017249510936098353,0.0,0.0,9.417942942601613e-05
deep-0555,0.0006098909478117796,0.006153889677944788,0.00031450149784544436,0.0010295753093903794,0.0016006851295864168,0.0,0.0001186744673453906,0.0009171992262405647
deep-0557,4.38995724243532e-05,0.0,0.004825951394610816,0.0024202233324916037,0.0005583330089448753,0.00047977933801478695,0.0007530251672099165,0.0
deep-0562,0.0,0.0,0.0016946668223751825,0.0015841417807337076,0.0005595099073289753,0.0,0.00020778137388109685,0.0007885176917938698
deep-0570,0.00021607699462399956,0.0010312965188807898,0.0012333924083001036,0.0,0.0005498338928637586,0.0,0.0032471894887678844,0.0
deep-0573,0.005888582959301495,0.014338228866994835,0.0,0.0,0.0,0.0,4.634978349723709e-05,0.0
deep-0580,0.0021707211381824265,0.0025248727660575603,0.009359338507800888,0.005363944822407635,0.003568687432971637,0.0009131392849891235,0.00038982429676464057,0.0035219070795668157
deep-0586,0.0032138782356226693,0.0012825465647956608,0.0,0.0,0.0,0.0013072524375176869,0.0006245698040507481,0.0
deep-0591,0.0,0.0003862050092495757,0.0,0.0014708569733410419,0.004316979174730613,0.0,0.0,0.0
deep-0596,0.00015143917502403786,0.00037705479004920015,0.0048804948712928625,0.0020609813149951267,0.0036622165843798534,0.0,0.0005184156435041003,0.01109217569324633
deep-0603,0.00019610091225636043,0.0005093628598576639,0.0,0.0,0.0,0.0005994656075293617,0.00041586600691933694,0.0
deep-0606,0.0,2.8265411953429534e-05,0.0023390607947326686,0.0030395682478635104,0.0002493849973870373,0.0,9.953544725602882e-05,0.003197302259701727
deep-0608,0.0005589111515590735,0.0017414393613531122,0.0,0.0,0.0,0.0,0.00017751447406440292,0.0
deep-0614,0.042177473026245874,0.007629274494983125,0.021473283396667705,0.03252105728744707,0.028747095703303468,0.0009950142512139871,0.002473423003260274,0.03326879849041212
deep-0617,0.0011239099662413224,0.0006132442260302398,0.02277294144307691,0.028317284618556645,0.04030404334711244,0.0,0.0002601926699584632,0.025804940485559955
