bin,ERR598948,ERR598957,ERR598962,ERR599007,ERR599014,ERR599042,ERR599079,ERR599168
SP-127,1753221.604065684,271889.8088149134,36107.454919564814,193997.19364300108,106526.07463565617,315972.3814123158,636015.6142620667,52264.60286897161
SP-128,29008.973308349185,23055.61491486534,9545.497412668896,48146.67151885282,282750.78533879225,1070.9902425083149,1772.4389048389498,11503.993941484452
SP-13,43315.43555463174,49609.29469270328,5071.833735354801,25290.597284850417,56082.69675708355,7637.955170842998,16706.462323407202,10028.943316318957
SP-131,44816.59168926963,287562.756260406,1495.30798885339,8283.345242457512,12525.569307797388,8233.422027534867,14472.727950391632,2998.4312771909736
SP-133,245920.2914768437,21952.34143751659,1674.9548587037589,10765.424732428157,46019.66367294299,7189.229680238818,14584.022690139172,3482.9332119407436
SP-135,20966.369485354946,8363.909813548156,41106.0841083419,220682.0137491648,471785.74950142903,3436.890877968583,7663.03911674126,73760.38123624558
SP-136,99451.2326386106,254788.3953232315,37865.71263539262,198064.71510362788,1427998.7455901918,112175.99001739922,243439.1805655635,88273.36766565708
SP-137,35489.73540721532,34375.55493214885,36372.42389629467,189516.46777516045,194581.88919930978,5249.065042715598,11667.615098399003,51105.03737417112
SP-138,198027.65712728756,3585.219862033055,489.4161340734548,3810.1882429918664,3301.261865591725,2719.8019005592078,5926.371722121719,1853.265419306481
SP-14,289165.1468342072,7292.717811326495,440.6144200626959,1657.8746614948498,2055.689158494011,15369.597608149825,33005.63269907585,911.6948989436135
SP-140,47635.85499915003,14627.042458948283,27442.965665518655,139538.48797692623,21222.265124137353,6843.680405017641,13445.741349867802,50171.247818192984
SP-141,1924.321812825767,7391.992069913342,50.22235946420727,199.59515856924315,985.3690173279715,2450.9735444348016,5762.889221545435,33.20678946241165
SP-142,6790.3146806958375,10167.976419699566,140.05732590674924,1404.6714904790788,2080.0055723697023,5903.831264900559,12711.368320690368,177.1178293394296
SP-144,45822.475023273175,38058.40542761185,584671.9869469984,3073020.973424081,8163809.939354884,221450.30681928765,449175.68893995165,853339.465498641
SP-145,101895.02991458739,250333.84380476893,2124953.808438771,11502511.110615715,999563.2059446559,52110.8895660966,113899.01149092667,4537407.17765506
SP-149,83194.41372471127,133896.71062551346,25407.96454713126,131512.02606970456,212687.09642896077,18533.045801567976,40402.730095603074,67205.5755977549
SP-15,0.0,4516.60598201988,42054.38258889968,239235.569578685,74268.45702485304,11.97798165137614,10.322150072149995,119774.40966247613
SP-150,14960.765746807203,34133.6838767829,9487.455325055176,57634.55766696285,28950.726976765,31680.76711818459,63997.460963088815,38236.21197507835
SP-151,1758.618152774343,17156.491112539545,7876.759007265126,42182.15120095934,35940.27674290138,11080.61773018686,23147.271656945966,22307.131359210376
SP-154,532859.3509198554,34752.85595053393,3458.129490289486,19143.78018157529,10897.379819209811,1534.6723594327527,4078.834522596744,12572.237782416541
SP-156,7385.819874594871,11728.133136209877,11771.805607916476,66047.24668218427,15992.882812415808,426.7711634723921,617.3767421629422,16364.785011912689
SP-157,3663.0279244699404,82104.65021023438,34057.834541457465,199446.68808628793,116836.56485729694,5636.862612901195,15954.04084513206,127622.33729055396
SP-158,22698.47090681414,58102.65575736181,3142.4201808522967,16956.906313936626,13357.737854890749,1885.682211784454,3879.6744990252255,7362.570070833768
SP-159,29069.907961232006,106863.50665559406,1759.3861139344165,7482.209936751215,11387.625182055379,2291.736760743477,4721.061518713035,2654.4348128331094
SP-16,176260.52202269484,74352.8831303648,8068.203832879875,38736.85691185537,729676.4096010522,46864.69083588714,87811.73510096617,8585.426123927597
SP-160,302121.5189280574,200371.2740081514,7712.859182728934,46259.73766998476,133445.80734927786,2440113.258222395,4982621.47981267,18467.133521461627
SP-161,76518.3857283621,41477.70178532207,1081.9341805530928,5986.490273177743,11717.887134769366,1226.8841808366005,2619.3231837541593,1817.8497728215323
SP-162,2079.1639931705176,12227.817451368855,231983.9392978711,1342575.808607865,1971985.2981509974,4130.744032938789,8477.714810025029,727024.2364032076
SP-163,81908.2529637626,196568.434300183,90313.09951140446,502765.12377663417,523703.1592437151,2548.26460411411,7817.850229621969,215376.76831761491
SP-164,8174008.978311655,229349.98430055662,10958.170949835325,58278.11545811916,165663.68082277177,624769.8124761871,1383181.2889922603,33986.44338377211
SP-166,1034761.0778631751,22145399.772187103,7018.362915940869,41215.418437193126,198227.56030805036,2127654.4999714647,4481510.057180299,18626.186872951486
SP-167,292691.4749768079,4324586.540434778,4663.33147591838,27834.960997756996,100848.24121493187,2873.881325223661,8292.546240025364,17117.318083654616
SP-169,1690242.878411554,2885734.331428741,20385.062810549425,107171.39281441676,31593.270327013037,10237.094539952614,19553.057400775644,22388.153847857786
SP-17,110838.87255097574,94827.50425609002,3261.4704356984334,16664.455085670215,58476.64457895834,3397.03068111101,9028.565111744845,5256.729501839731
SP-171,6394359.64957812,1033303.1821208583,103907.21559427927,613935.2406032764,429090.09166938165,28251.01367912399,63330.88145424157,372201.6238332835
SP-173,4518065.542228888,1109804.0282842326,49909.191810588665,292428.2072923064,6874277.366322253,295487.8110945979,672839.6768588134,179451.127152372
SP-174,17460817.673352495,182091.00650664262,8788.276769510734,44193.90870765672,251075.48499421668,75586.90389806917,176539.8919088239,23552.921159234225
SP-176,3150727.832949111,6476497.295134711,272.3108053553583,1052.5120052556192,1073.2271702933353,176953.8056702756,354374.5879745061,729.598774654763
SP-177,119933.50522190853,30167.720907334926,6452.533922651769,36850.30133117603,236091.84603014032,18415.221481153287,38974.013589007816,14164.788904756515
SP-179,27138.816643812173,25311.03238735578,382.16064832017406,2217.3871607569704,25644.405133174292,2803.154852103821,4943.641337810457,597.8839215351445
SP-18,376181.60251518746,1866455.9993228822,80305.7993735413,426834.7069914228,407177.4649717807,471076.0601277103,988635.2544917514,198322.98851256844
SP-180,99147.98615816992,7981.828579187469,2262.930646504789,13573.801484949556,25323.909321685685,3507.5784963143606,4237.862377022609,5268.751992648273
SP-181,60223.908999081155,24393.263938299795,5318.732161776845,34098.37929927317,39172.60574955465,1285.8608684370352,2826.109709409226,14911.377293490954
