bin,SRR3961906,SRR3961935,SRR3961936,SRR3962293,SRR3962508,SRR3962771,SRR3965585,SRR3965586,SRR3967905,SRR3968062,SRR3968063,SRR3968770,SRR3968777
deep-0127,0.010216573445620715,0.006030647540861944,0.014508436412672842,0.002898525662806393,0.0846828516009027,0.020021529320356512,0.0548455074287483,0.0024602428459516864,0.11594899260828467,0.052696330264363246,0.07934652818416124,0.2856641358693233,0.12189383806707932
deep-0134,0.007560135399980281,0.010859780841461424,0.02428825484072781,0.01308679265933298,0.012177949253101672,0.017326400489950943,0.014566135470537776,0.010992313645797546,0.016175777593118543,0.022816708962428316,0.05491774552337642,0.11606814753240273,0.030434861924338592
deep-0152,0.0,0.004254423590414349,0.012079340331770832,0.003038021809152125,0.007758920215967608,0.0074368207448195075,0.5480531943329928,0.0,0.18699676992362724,0.0,0.0,0.6979008264253043,0.010453196628864464
deep-0153,0.0,0.0,0.0,0.0,0.0006649496137467134,0.0003418498772786614,0.0,0.0,0.0,0.0,0.0,0.008092055638820242,0.0
deep-0161,0.0,0.0,0.0020192027752709563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0165,0.011311089545986731,0.012191884069008839,0.04802354306713203,0.013996460818842598,0.01773230119534709,0.06512434379101058,0.021945698654839068,0.028337974956276275,0.07973649718025351,0.08569223417018655,0.09251163416221941,0.1825345696482237,0.1722022970214576
deep-0166,0.12283438929303385,0.011452652467895046,0.003103626392715293,0.029266285381337114,0.03341342131585972,0.04601580287088831,0.030487506592979708,0.018404738599446042,0.3879310339513035,0.04162187852231971,0.20483060354809285,0.0,0.0
deep-0175,0.0,0.004720859210823077,0.011051842534267891,0.0031667487818068324,0.0,0.0,0.0,0.004589956894431513,0.0,0.018705443296637855,0.0,0.004489196701756318,0.0
deep-0176,0.0,0.027765602472695185,0.0,0.0,0.0,0.0036935644049635005,0.0,0.0,0.0,0.0,0.0,0.03990814467858219,0.0
deep-0178,0.0,0.0014929244343463756,0.0,0.000163305254924232,0.0,0.0,0.01713325967530538,0.003667623501441097,0.0,0.0,0.001873521422657601,0.0,0.0
deep-0182,0.006650832056318288,0.010903890584796436,0.0012686607008632045,0.0052892174367518505,0.01218013195812493,0.0043454100075051814,0.004636228071122656,0.007454340411584424,0.0,0.01121796134676985,0.0034340157477948776,0.0,0.0
deep-0184,0.0022067213084039526,0.0011515744830501663,0.00245456280301568,0.0036196218686425463,0.0,0.004432156199142382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deep-0185,0.029029974174232566,0.029040107020948763,0.03385806063498907,0.02988689142325179,0.05309129207080191,0.030234931992941087,0.02581316690939636,0.03706507190251385,0.01815085223118865,0.02180113944331657,0.02294310888199414,0.019129866648345012,0.021591093009638625
deep-0186,0.0014866698079487027,0.0009637614727215577,0.0010623510322777798,0.001951097324565594,0.001687110888946452,0.0006182226725568435,0.07715912617218969,0.01012470474637294,0.08908404152642249,0.022493496890230395,0.008567580388152638,0.0,0.03694973210327002
deep-0195,0.005919084424516592,0.0044534061630455,0.0,0.0017323702093304206,0.0011701339980776729,0.0007230599497382854,0.0010430161622293492,0.002729746271738223,0.0,0.0030728927668486027,0.0,0.0,0.0
deep-0210,0.009323852646329733,0.0,0.0,0.007063169964252994,0.0,0.12191585935995822,0.0,0.0,0.008648487247060363,0.008124132759973673,0.017092878297023106,0.007014196785238766,0.003759314057619396
deep-0212,0.02202435045848511,0.04661581271437676,0.024228216434240935,0.0321242909486533,0.03429642693585878,0.03218904137831361,0.02150816608273465,0.010651773103095048,0.049392615115412625,0.02871712976621071,0.02045579710277835,0.04008261672819988,0.06304523380581234
deep-0223,0.001628944336822926,0.0002722745326666891,0.01885339044076953,0.002076889042698597,0.008610591572899586,0.00921942457072048,0.02446891216896873,0.00691982707293657,0.011638709412887877,0.009335093277175521,0.006857429978974502,0.011121881222303861,0.0016001712740446694
deep-0238,0.0065979911097973085,0.003352486579678095,0.004008703682521451,0.0022586226728084757,0.0024985559850092404,0.004775525136835846,0.0011262821771269806,0.0015923239983645972,0.0,0.0,0.0,0.0,0.0
deep-0242,0.006522189982347716,0.006695459136312381,0.008435553595642364,0.006196517221457929,0.010915877120569817,0.009705526085113044,0.01130914910747409,0.008582716288274386,0.01584112914975928,0.006084767859343175,0.008606335471034985,0.006391499504849792,0.005995377846985569
deep-0258,0.022665251486922923,0.07949213314428485,0.06227485235768664,0.04547375867211645,0.02740744792232613,0.09263998005996138,0.27251983075453595,0.11154513548339624,0.27388940468656003,0.18264090005760397,0.14851784385965608,0.3457428659488829,0.23566846907989583
deep-0263,0.011601713019519674,0.0239738946868085,0.025631442182057155,0.018785569010441015,0.01806906455340693,0.009740820711266456,0.05579617888159871,0.0381326037163611,0.09693934203544391,0.13718802316194242,0.10391813195764064,0.08307009256371672,0.13620787572832463
deep-0275,0.011233425529472962,0.014012665232080885,0.031223993182928508,0.00793245615791801,0.02038190622718678,0.018972448703659463,0.011591419649412647,0.007935519225343931,0.0,0.004678365159242674,0.001751774828460346,0.0,0.0
