bin,SRR3965592,SRR3965647,SRR3965676,SRR3965758,SRR3965809,SRR3965873,SRR3965874,SRR3965875,SRR3966130,SRR3967025,SRR3967319,SRR3967558,SRR3967690,SRR3967699,SRR3967700,SRR3968060,SRR3968061
SAT-1431,122.0,1044.203781512605,2059.4971988795514,361.8301445741386,3230.039017099377,84.0,199.89495798319328,5306.6876750700285,48.89705882352941,4463.034115138593,836.5299665083656,7086.254734637218,463.6273602094163,3798.151310081555,199.72677595628414,4203.581734186211,248.36662235515678
SAT-1434,23063.99809520694,3161.659735326574,8732.81895988178,12587.409250308478,3192.24968698294,6357.490056087148,15865.856763385911,6824.4462778311,8334.102626230107,4331.091072531223,33653.833982855416,22711.64239194341,15785.782492228547,12448.914201604255,10134.789192128175,14562.852932707741,6364.69394042481
SAT-1446,1586.5089201877934,0.0,297.7201877934272,934.4550860719875,99.90610328638498,1442.644131455399,849.2018779342723,299.71830985915494,947.1098591549296,47.95492957746479,1883.8761910739543,299.71830985915494,1298.7793427230047,249.76525821596243,1038.9828568609555,99.90610328638498,543.4892018779343
SAT-1448,62350.521380535894,699.2611832334379,6579.1119188282655,34811.4591523833,3254.9995898741463,22120.24739454506,38868.58509453912,6717.848895867309,25931.289314217225,4471.370135659545,78184.0385118866,10158.865629438877,45559.64436368055,5455.266274921728,19217.26807775413,5425.182443146427,16639.137791478457
SAT-1449,18890.923190148926,1139.980328412095,4414.290954236567,10031.178856105826,1745.2436769870094,3916.2952213413296,17835.420997844893,2971.71567121269,4817.561439170519,2138.981675979339,27941.79472044756,5662.270238565804,14339.098180997958,3344.8807484613153,6383.136171889236,3197.5022607733135,3637.581461941057
SAT-145,99.8936170212766,0.0,0.0,50.0,0.0,99.92038216560509,0.0,0.0,419.7791195297637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.90942028985507
SAT-1450,8779.801113729663,340.88171632496875,757.2091437306602,21279.7803333034,748.0044838534922,22677.25765655561,7676.485304484045,647.6929407511637,12364.797110132204,844.1916672279144,21604.807587767984,836.037268915891,11864.475448937908,776.5803604908846,8272.991985077024,1331.975267531242,10597.718263657222
SAT-1451,9047.03910747648,49846.672201354064,404778.1843440397,6857.934954797777,5258.981745629368,6532.743511812193,7174.222378706571,525714.2508917548,7476.829808252816,8008.311145432004,9175.96787785743,66018.78314420149,6905.426609940934,26667.711205753007,3974.9161996933026,32917.77216211179,3128.1796544008716
SAT-1462,686503.5506186372,35362.413452660105,549155.2831792054,92385.62728858976,76131.79703861907,134284.52234426272,618479.7718077544,945937.3355852623,1099932.1505190867,610755.0054960165,78985.82778039722,86214.26704228738,219771.84212423695,153832.84036370035,91086.55665323205,175687.76783553953,40716.47903795814
SAT-1475,685.6520503944677,122.3030303030303,149.69387755102042,827.4062530001265,377.1521306712947,1338.24021464294,966.6211263336552,487.74738268725866,958.4455430075853,99.7720145992906,1981.636781778964,230.75055841924396,556.4588038512503,225.31524099001305,280.18643722539775,180.43187854486885,266.08273296844726
SAT-149,44876.186513302266,9681.50519645118,224173.68550989032,32567.046877709872,8215.03750670737,9697.135400624193,6704.385522458141,16549.07670376981,5459.811238283604,11977.019745895654,9696.246359502464,26707.050815526964,5245.141954640622,2668.8454859477038,723.4101635095172,2178.969743810143,149.5965624437008
SAT-15,9036.413161375662,186.10893246187365,1254.1059523809524,5730.353330220978,1771.6417755991286,3290.198428260193,4686.369915188297,1214.3141106442577,5323.471603193604,1503.37673119326,15673.091735928281,2976.13955026455,9614.088110799874,1581.1059368191723,3823.7082088390916,1472.2403944911298,3139.264764239029
SAT-150,237814.04873628615,181736.03266988113,307317.6645558606,379506.6347496762,400854.887833301,532795.1842805248,356250.28351684305,388897.19815679634,638975.5385134848,825370.3826051186,637364.2926332053,1002601.5248638209,377551.3614588127,803529.2652058407,278556.77264908806,936844.236734568,215109.6118311123
SAT-1507,246.11840832123852,253.3718877346713,435.5295721095067,665.5634718979171,485.838097425388,670.2895174751451,333.9784653533926,874.4210538713402,1556.7677359046145,284.8222768900524,3127.5332165966647,1075.9571237500104,766.3163786981789,1151.93788393578,385.3370020964361,932.7059925093632,412.8264729128868
SAT-1508,258.85365479115484,0.0,0.0,197.52621675398578,0.0,229.22208512026197,168.47266584766584,0.0,381.59386470819925,0.0,592.178149722281,11.938461538461537,165.73527491342452,0.0,162.8422318023545,0.0,166.75300772800773
SAT-1509,2329.147303046349,239.27640848840446,839.2472587340877,1938.0231380313603,742.3766402031808,3086.8179743899473,1171.7292308403244,996.9365997890407,4568.851593605376,2116.8251322213305,1621.7564681522792,1440.0398822255663,2208.029600583287,1085.5944146507952,1568.2506881347674,2369.5242289426583,397.9928495884086
SAT-1510,0.0,102.86292250542499,49.86187845303867,832.3693963391814,693.0709230985025,3302.907225397213,494.7016519736601,69.33649289099526,738.1831675415026,83.24833333333332,473.7268584381237,0.0,0.0,0.0,449.1680478544627,0.0,395.6963249090203
SAT-1517,5716286.867645017,126162.65221894866,380123.1301126592,3528530.059756819,326832.802243349,2342643.540027856,3399175.2868122477,355683.08502926317,2682328.0834939377,432304.5997929317,9887081.184529018,1040460.5135411649,5613511.094929653,525545.1808737108,2425501.4083499243,504621.5767278087,1771181.1444021622
SAT-152,99.42528735632185,0.0,0.0,299.1722021711327,49.96003197442046,445.77689743757503,49.774774774774784,0.0,126.03274120515499,0.0,149.64249964249964,0.0,149.2127421104694,0.0,47.15282865282865,0.0,99.91266292636155
SAT-154,24476.57648025399,1561.2035373303925,796.7500571687981,84722.50175486038,5118.477622131502,73675.86507115225,18068.62161271133,1140.0636404496531,108158.86364736066,7060.758413010179,109647.42434298161,5553.338085537514,85630.14380014167,2634.934707689541,50758.88129888751,4004.588340217066,102083.11565978377
SAT-155,0.0,50.00000000000001,298.141186299081,0.0,842.1582246486705,0.0,0.0,1442.3137746377024,0.0,933.7658904540108,0.0,1126.9305531448545,0.0,546.6339071883531,50.00000000000001,794.669239150616,0.0
SAT-1553,0.0,0.0,48.99999999999999,217.41082216968744,49.32098765432098,140.59259259259258,53.97337627482554,99.0,122.61728395061728,10.271604938271604,28.24691358024691,347.0,200.70011530800284,395.0,0.0,395.33333333333326,62.91358024691357
