bin,ERR598943,ERR598954,ERR598978,ERR598992,ERR599039,ERR599093,ERR599120
SP-4060,21789.161802128503,105306.09087490753,82827.82180827108,16626.54621854579,56362.813141988,30047.456784663587,16596.65560680991
SP-4145,44297.555776151145,48031.23978058532,162575.13389292284,251227.64195720738,137695.83214606196,64507.6114908271,36853.73769262039
SP-4154,470.97961916937084,8228.426979983324,2533.5157060615843,92745.24042710499,30570.87298488888,2628.284759507309,1561.35568619534
SP-4189,34819.73237816305,153961.13653699035,131627.63800826238,110359.56252603553,151772.85820400593,135515.68139489292,73104.457173816
SP-4220,0.0,109.82235355572291,14.63648834019201,0.0,100.42477796271484,14.30384087791493,12.962318840579691
SP-4225,32.068306010928964,2493.7124901948027,15.333333333333334,576.6466210666734,809.5443970940121,202.9200085031114,82.47722605169412
SP-4275,1107.8900358296796,761.042600497994,472.4092723318691,521.3479660140055,1199.9488608267059,93.18763339853199,233.65233125874994
SP-4288,40291.86870138815,110363.46727322973,161587.84540855105,138011.25190680407,152956.3268408163,48782.52162737675,22378.558305835166
SP-43,20491.423330587215,16917.425418502375,73424.00618855163,398352.0291119529,9035.565894263558,1051505.8799875586,584225.1591926073
SP-4300,262483.7203846136,8763711.322721006,1038487.5116649198,1167586.616296006,1399999.3370118889,8208006.111208982,4295700.448355392
SP-4355,32.2633744855967,955.9740707637084,254.6542335150061,505.9856656069327,222.08164965712126,396.568220962541,134.09567367953105
SP-4356,123.09058254695388,3179.6415309762438,669.9043018788882,1613.2365364641441,1106.922938377252,436.90093861615986,370.4071174781797
SP-4360,0.0,109.32964927711748,68.19552021081361,1706.3554502734353,473.3540875513744,0.0,72.81610052453554
SP-4365,695.8752293531857,57859.91243612493,4012.086265420534,14016.529279766444,18342.5950719447,851.5037672894866,443.0949071749311
SP-4366,7937.660030629788,126995.3363634486,38032.62795462147,70222.76454384282,60093.37901894334,79806.7427124072,30805.90394773451
SP-4369,4623.7766653039935,15277.015732705751,14090.457458547085,12597.52414756878,14041.856730448268,9895.509514754782,4831.788890776023
SP-4379,43.909836065573764,1550.877735123725,471.92369708914794,471.01022429538745,970.1773177194382,224.31783170426866,65.56518639930646
