bin,ERR598971,ERR598980,ERR599004,ERR599015,ERR599051,ERR599060,ERR599067,ERR599076,ERR599115,ERR599127,ERR599152,ERR599175
NP-949,40755.18012537973,3633.826723219894,5619971.257206376,3221856.8726959215,5674897.306047353,5687574.346910479,7415.876259718415,3219127.549903812,28098.02222068849,3255370.725937299,3225374.50287677,5661832.222548468
NP-95,105463.86434220581,97402.4905304444,24677.64744309715,24585.131551601946,25026.731602801436,22370.86443425062,21299.088668575318,26599.16615002224,110138.35954825193,25284.19236197852,28200.643575063063,22033.339831425765
NP-951,13570.189229151223,7353.840108082781,3573.685201993484,10978.933505427745,4056.848202196062,3527.5778160305185,1721.4528311778495,10864.849061329547,77542.39983607586,12400.37248401459,10565.245509452563,3879.6224621687484
NP-952,1357518.7527225846,3861738.134711501,1499391.245468888,2147741.0598113076,1491650.7879288842,1501026.342030038,291537.23073452956,2151588.6097124536,4363501.624612765,2136685.7854019,2143273.381345661,1499257.122757564
NP-954,2736656.172874917,8392215.181345169,2579719.808052017,3296464.5478918036,2599975.641733224,2595198.8337807506,546604.4143817751,3291800.3597593056,8752390.307453835,3260542.9117670152,3316794.0510112033,2615016.9476160854
NP-955,14218967.40256792,3547327.815737309,4565436.850906971,7171043.174944072,4621675.8990915045,4648285.554642558,2829067.0630797935,7127754.678462357,1994296.5809134806,7167216.054699556,7160955.812387338,4618206.89923372
NP-956,9434.781812231451,30323.460140554085,3134.591171125114,1131.7681564025909,2451.726357645185,2465.489671505853,2094.6491969067743,1691.0911668396293,55584.15662541144,1421.7105468229956,387.9366561910305,2622.286274209677
NP-96,855853.5902285555,238970.9017645289,779951.4987469235,244921.73751504545,787819.8510121843,785059.3058521597,172789.05700736187,258003.49804974164,1128965.3215597803,260827.96010565068,256690.85179209764,787798.836409384
NP-960,2498072.77195868,3819594.8377521415,3188565.4546478377,1903477.0560437373,3224605.873359997,3250257.3396757185,525814.5557528636,1907292.3528088166,7925579.926461801,1905878.226437395,1910801.3389398588,3234363.3194846646
NP-964,537118.3319057227,154234.84006196097,18361418.295326777,13649215.787804507,18605247.534219056,18622605.66106809,106837.97998503727,13704157.723497672,161638.8047794686,13695516.03569412,13756016.202841247,18554969.524869375
NP-965,13369.554537518632,28367.400208396393,830.2095577173419,700.0884779660984,556.9526626417484,770.2290387298684,2503.168348546961,1021.9415450013039,81602.69189386029,1078.8619617744475,1024.7558011449723,785.5157313819863
NP-966,34599823.832891434,6301881.521269479,19509418.0650636,23966125.11450161,19697668.2628612,19759942.578294925,7577226.762962384,24078866.318733957,15716300.185112735,24058794.186731853,24118689.50980263,19743587.60515624
NP-969,35412.90219176642,48518.44765915296,951.0813656428581,917.9118175392356,1115.5995333759631,493.0909452775621,6126.685137063769,1349.786486655171,453111.5143837058,998.5893621376118,1214.8159367658288,918.8847032231361
NP-97,16509728.484162886,807710.9542380755,3269321.1303969948,5294689.939310377,3297270.236547184,3312406.0409611156,3424985.7506469972,5326500.709665812,1826809.2171190607,5335679.607480005,5340661.986161967,3281956.7940591355
NP-970,108332.68181289642,59026.61429486778,136724.0017080331,48828.9449082151,142010.0839110916,140003.13670626568,20431.861214311626,48486.91990929944,50353.25262781427,45719.74632537246,42847.46066068899,142760.8272920772
NP-973,55288.62731899861,38834.44630549862,3681.724644724306,2848.6082105765367,3091.502465986776,3477.863868140169,8556.407199727088,1952.229298903721,56790.04966101032,3152.814093273195,2607.5101600372864,3333.5785532163395
NP-980,8481.20158638303,9111.946321778034,791.4345915199505,2214.3352347666446,798.496954729867,870.4569915802196,1948.4659406488056,2637.766696821509,53702.79068983648,2463.094776570257,1913.7298653569267,657.7334732708633
NP-982,4127181.444162425,23012900.019325048,827991.7928406765,545246.8987334738,834301.8579624768,838637.3167519458,845249.1227991502,548955.202684297,19404214.558591623,562323.1091168578,552630.7651476563,836051.9242626093
NP-986,11237.382693504242,4075.388443741468,132.02830342028378,608.1602782301285,178.36185141692005,213.31934973679222,2287.249098018273,269.35836181463065,36028.24786348876,512.9726215689601,447.5830291830869,57.72679255610288
NP-987,2715.56943607651,28570.608746300783,408.7021572032597,270.97629201863435,575.1663528214418,433.5223177975385,363.55236879573044,336.26682142034406,74484.53362174981,284.0317708914762,178.9253016214415,471.03789437804693
NP-99,88791.40509810607,249371.30923236112,28972.69567562101,29594.678401392688,28177.302039116854,27979.71798926998,15122.302834954991,30055.594512848114,377389.02153869567,33473.37778811091,34288.229458329944,29757.755948436487
NP-992,1113875.0100734301,34100.19495325332,177983.79715954605,435444.87281110353,178659.61697354467,185932.0690593176,227232.4270703884,444769.66627874254,29807.893851603305,435645.86755201075,436999.6263423801,184825.9558922696
NP-993,14869729.412590243,9805267.969728593,5825191.79015468,4534727.669188216,5922702.686434808,5885220.799669014,3100384.135773601,4573635.494840748,14806623.63275079,4533502.606819185,4567691.771573216,5903099.28763711
NP-996,172890.0575954441,72526.06426739012,1635945.763947896,1300633.5654007287,1662737.4551210122,1666131.9260002247,32727.888924941955,1301226.2205357195,39812.18152320217,1294176.3118735296,1307787.104470946,1671526.2082765992
NP-997,2060511.1193420908,29032.103246914663,392008.304685701,1200680.5338265197,390910.0783522781,395284.8141680459,410041.0560717024,1197561.6248033755,29065.733248321154,1201011.1185951247,1209406.8076824627,391517.1353687478
