bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count,defense_pnps_median,defense_count,transposase_pnps_median,transposase_count,Trans_abun
SP-3971,ERR599020,MES,0.12794496929809204,976.0,0.12592690663268544,37.0,0.09171614783752256,18.0,,,0.0
SP-3971,ERR599071,MES,0.15198022005366835,1136.0,0.14388262308863434,53.0,0.11268885953857773,19.0,,,0.0
SP-3971,ERR599072,MES,0.15629350120617663,1098.0,0.14721929840122605,48.0,0.11686405383814047,19.0,,,0.0
SP-3971,ERR599085,MES,0.10591559136807074,175.0,0.06502463054187148,5.0,0.15862141535048507,4.0,,,0.0
SP-3971,ERR599132,MES,0.13266811729966305,928.0,0.13277454992399695,35.0,0.13122031044382745,17.0,,,0.0
SP-4044,ERR598957,DCM,0.06025797959056182,116.0,0.03927397166525063,5.0,0.05557208300844471,2.0,,,0.0
SP-4145,ERR599014,DCM,0.025810174935144033,62.0,0.02451587117610907,5.0,0.0,1.0,,,0.0
SP-4275,ERR598999,MES,0.14463571019607951,1052.0,0.18321603631060535,48.0,0.12862618152777455,18.0,,,0.0
SP-4275,ERR599020,MES,0.1300593854180822,1084.0,0.1579383851835855,49.0,0.1483426651956346,18.0,,,0.0
SP-4275,ERR599033,MES,0.14127077846971473,1047.0,0.16476010382682066,47.0,0.12336016636709557,18.0,,,0.0
SP-4275,ERR599055,MES,0.12353760175825144,573.0,0.239483645695806,24.0,0.11526012664884108,6.0,,,0.0
SP-4275,ERR599071,MES,0.1386267823796406,1090.0,0.13856645013250468,50.0,0.1352631927565459,18.0,,,0.0
SP-4275,ERR599072,MES,0.14114952127159444,1073.0,0.14130388628243573,49.0,0.16346172113523852,18.0,,,0.0
SP-4275,ERR599083,MES,0.13878783499867883,1048.0,0.15923899997512075,47.0,0.13607368752060456,18.0,,,0.0
SP-4275,ERR599085,MES,0.13622746982330497,1006.0,0.15215837668205076,42.0,0.13438725146793298,17.0,,,0.0
SP-4275,ERR599096,MES,0.13929258850890236,1044.0,0.20118041508486123,48.0,0.14365161969775922,18.0,,,0.0
SP-4275,ERR599128,MES,0.12878390619510766,1039.0,0.15712381907294912,47.0,0.12598925642555445,17.0,,,0.0
SP-4275,ERR599132,MES,0.13430827520240923,1084.0,0.16020506947667912,50.0,0.14392031882064363,18.0,,,0.0
SP-4300,ERR598943,SRF,0.030885960260038564,57.0,0.03837385561667407,5.0,,,,,0.0
SP-4300,ERR598948,DCM,0.043027832182664746,166.0,0.03333517918848528,15.0,0.19915318079043515,1.0,,,0.0
SP-4300,ERR598954,SRF,0.06829029091138109,599.0,0.07553651820489322,45.0,0.06574869548536602,8.0,,,0.0
SP-4300,ERR598957,DCM,0.04392858642520649,235.0,0.02808294327467182,22.0,0.15002838611135474,1.0,,,0.0
SP-4300,ERR598978,SRF,0.04543737297299766,138.0,0.04140645861133256,14.0,,,,,0.0
SP-4300,ERR598992,SRF,0.043054658050857286,147.0,0.023272525362038467,15.0,0.15914546531832646,1.0,,,0.0
SP-4300,ERR599007,DCM,0.04274639260514744,128.0,0.03409710958806921,13.0,,,,,0.0
SP-4300,ERR599014,DCM,0.0475799447435445,184.0,0.033145149800446645,20.0,0.1954940075921049,1.0,,,0.0
SP-4300,ERR599020,MES,0.04075464095433411,147.0,0.0366296969662904,15.0,,,,,0.0
SP-4300,ERR599039,SRF,0.045595645508417514,166.0,0.035869118136012866,15.0,0.2788382594417088,1.0,,,0.0
SP-4300,ERR599042,DCM,0.03455942926558391,94.0,0.02417126988523878,7.0,0.17391780017670458,1.0,,,0.0
SP-4300,ERR599071,MES,0.04028309020330295,94.0,0.023932324745588957,10.0,,,,,0.0
SP-4300,ERR599072,MES,0.027500995394859628,53.0,0.01657187787061676,6.0,,,,,0.0
SP-4300,ERR599079,DCM,0.04324346278414444,184.0,0.032915882520929515,16.0,0.13420666813153828,1.0,,,0.0
SP-4300,ERR599093,SRF,0.06299134891253765,559.0,0.05604315040509721,45.0,0.0427135417801978,5.0,,,0.0
SP-4300,ERR599120,SRF,0.05307745724164682,316.0,0.03141801361192493,24.0,0.11624979652941105,3.0,,,0.0
SP-4300,ERR599132,MES,0.03814419142762895,101.0,0.04445571302956935,12.0,,,,,0.0
SP-45,ERR598957,DCM,0.033028950266168235,1083.0,0.0461817262959935,12.0,0.007830802003003429,32.0,0.14507223564322722,1.0,0.0007568694589928802
SP-45,ERR599072,MES,0.04183783492706984,2614.0,0.021215359509844905,42.0,0.032181411286069245,72.0,0.08795248445235171,1.0,0.000507304974626044
SP-45,ERR599132,MES,0.039136168980473174,2024.0,0.011321703341567567,24.0,0.02754031554006471,52.0,0.12049727203232136,1.0,0.0007299232713620169
SP-47,ERR598954,SRF,0.07878963135056957,789.0,0.06612204733799916,23.0,0.06705906056890364,11.0,,,0.0
SP-47,ERR598992,SRF,0.09304952396974214,1172.0,0.05809746616343843,58.0,0.11542660970988572,18.0,,,0.0
SP-47,ERR599093,SRF,0.09437790553826524,773.0,0.04921812193800684,32.0,0.1124034245607342,12.0,,,0.0
SP-486,ERR598948,DCM,0.07971807570074485,710.0,0.09178320148750327,18.0,0.09343120168902933,10.0,,,0.0
SP-49,ERR598948,DCM,0.05309288510430205,423.0,0.03523469516900929,34.0,0.11982936331268809,12.0,,,0.0
SP-49,ERR599020,MES,0.07628601351212644,141.0,0.06718583317793686,6.0,0.06784648424101555,6.0,,,0.0
SP-49,ERR599079,DCM,0.05376452887072938,96.0,0.02284028859159793,9.0,0.08682159356194319,2.0,,,0.0
SP-51,ERR598978,SRF,0.06855638519082342,166.0,0.06028374638168975,10.0,0.07517150873716213,2.0,,,0.0
SP-51,ERR599039,SRF,0.07824002022008181,1180.0,0.040107508617993434,45.0,0.08642207240253762,16.0,,,0.0
SP-56,ERR598943,SRF,0.06661821413255299,102.0,0.016762987627536714,5.0,0.24748947197927235,1.0,,,0.0
SP-56,ERR598948,DCM,0.08081304740380325,663.0,0.0877414317484321,26.0,0.05996416766837642,17.0,,,0.0
SP-56,ERR598978,SRF,0.09631201567882687,1268.0,0.0705876602190376,61.0,0.10053558106590682,28.0,,,0.0
SP-56,ERR598992,SRF,0.09944728444776721,1282.0,0.07536552028446594,61.0,0.07772840449087733,27.0,,,0.0
SP-56,ERR599014,DCM,0.09238230735913973,1291.0,0.07592678852617707,63.0,0.08370479937925278,27.0,,,0.0
SP-56,ERR599020,MES,0.06989028097962863,672.0,0.07291915548889871,22.0,0.06623503539763095,16.0,,,0.0
SP-56,ERR599039,SRF,0.09373152315371855,1288.0,0.07095966162610315,63.0,0.09884097415552298,27.0,,,0.0
SP-57,SRR3962773,deep,0.09546515290682178,713.0,0.10587811423667093,9.0,0.09973844872672162,16.0,0.40320498626264,1.0,0.0003406911951676261
SP-6,ERR599132,MES,0.12283945953823583,541.0,0.15240185364352887,16.0,0.07920047037047016,16.0,,,0.0
SP-60,SRR3962772,deep,0.043404825044246184,69.0,0.13613876055481586,9.0,0.01290434981350992,1.0,,,0.0010708850257508354
SP-60,SRR3962773,deep,0.06485253044977514,1448.0,0.08085221742280507,59.0,0.07689075738040785,26.0,,,0.0006911900159472005
SP-62,ERR599072,MES,0.04701619529495128,219.0,0.05827896261536743,7.0,0.0,7.0,,,0.0
SP-69,ERR598948,DCM,0.1107467955115326,1213.0,0.10666696933664986,53.0,0.09882353215928708,15.0,,,0.0
SP-69,ERR598957,DCM,0.1044797128996354,937.0,0.05884329978020642,33.0,0.10247000104875441,12.0,,,0.0
SP-75,ERR599072,MES,0.08141989803218191,1150.0,0.04812013875573797,19.0,0.07692812659681722,31.0,,,0.0001258080750921902
SP-76,ERR599072,MES,0.056612837907867426,1510.0,0.0428562684930148,31.0,0.057624740962582355,36.0,,,0.0
SP-78,ERR598954,SRF,0.08367838619252578,1638.0,0.05710627001891959,65.0,0.106297414942526,17.0,,,0.0
SP-78,ERR598957,DCM,0.06884099101818211,874.0,0.038083859054436994,40.0,0.07161105742187918,11.0,,,0.0
deep-0019,SP_SRR3962773,deep,0.09210845807156595,336.0,0.06024713677420342,7.0,0.16887784211363782,9.0,,,0.0
deep-0052,SP_SRR3962773,deep,0.13886409494535892,143.0,0.12644941204108606,5.0,,,,,0.0
deep-0052,SP_SRR3963449,deep,0.15143277064042124,188.0,0.1401443296978199,5.0,0.10840572852208707,1.0,,,0.0
deep-0175,SP_SRR3962773,deep,0.0717396023585948,91.0,0.12804426722547535,5.0,0.09345079401409906,2.0,,,0.0
deep-0185,SP_SRR3962773,deep,0.2218192418697147,134.0,0.20122583779128134,5.0,0.2114702785584354,3.0,,,0.0
deep-0238,SP_SRR3962773,deep,0.20324045893123655,156.0,0.12723241017665393,6.0,0.20150108756618806,5.0,,,0.010541968145678895
deep-0238,SP_SRR3963449,deep,0.204827021165703,632.0,0.18587385030481807,23.0,0.20451559030444647,20.0,,,0.005381143524981975
deep-0269,SP_SRR3962772,deep,1.5548953300526105,4823.0,1.5545549724951262,118.0,1.539782647900779,122.0,1.5517036587820057,4.0,0.004145792153043886
deep-0269,SP_SRR3962777,deep,1.6006481119613518,4843.0,1.6055182516576596,120.0,1.5489871979110352,121.0,1.6343778918113898,4.0,0.00175610929863732
deep-0269,SP_SRR3963456,deep,1.436158248696404,2980.0,1.6738383812138544,84.0,1.4055337194671726,66.0,1.7664318035872466,2.0,0.0026551317087318664
deep-0293,SP_SRR3962773,deep,0.535510745275114,1683.0,0.7139457697040779,45.0,0.46206149899673143,32.0,0.3381687912926944,1.0,0.0
deep-0293,SP_SRR3963449,deep,0.3725750686318981,801.0,0.39444760809246976,21.0,0.4816030425688142,11.0,0.2316530187773324,1.0,0.0
deep-0295,SP_SRR3962773,deep,0.11482311214615214,652.0,0.11908439129992075,17.0,0.05796726205518382,10.0,,,0.0
deep-0339,SP_SRR3962773,deep,0.25810633862352295,1068.0,0.2897415469496062,35.0,0.2627158985938662,17.0,,,0.0
deep-0339,SP_SRR3963449,deep,0.29913591744825196,1542.0,0.3316270339340993,51.0,0.3468261236901611,22.0,,,0.0
deep-0358,SP_SRR3962772,deep,0.20923995774663862,592.0,0.2077518890501065,27.0,0.1899176447599936,11.0,,,0.005509130824059354
deep-0358,SP_SRR3962773,deep,0.25499129411716226,1053.0,0.2600397831138999,48.0,0.23748010103605427,22.0,0.3154000250991811,2.0,0.002520343546786836
deep-0358,SP_SRR3962777,deep,0.2933728558616434,1047.0,0.27967250400347665,47.0,0.24296018730662616,22.0,0.39762311284773416,2.0,0.0020229223900132608
deep-0358,SP_SRR3963456,deep,0.2103565830568287,447.0,0.3019293557772931,19.0,0.18142359055107884,9.0,0.07918883529671722,1.0,0.0008803940109011101
deep-0400,SP_SRR3962680,deep,0.26130759718517477,2048.0,0.2635398183813434,51.0,0.25917523016774724,46.0,0.1534137335302376,3.0,0.0
deep-0400,SP_SRR3962773,deep,0.2468937473371979,2005.0,0.21960864219104376,53.0,0.24718408208391016,43.0,0.2477251773760388,3.0,0.0
deep-0400,SP_SRR3963449,deep,0.26704382007822675,2139.0,0.2710379427050997,53.0,0.26519427715233795,47.0,0.1878679721971936,3.0,0.0
deep-0437,SP_SRR3962680,deep,0.3050673685135624,303.0,0.39430019529961635,18.0,0.7185687773253672,3.0,,,0.0
deep-0437,SP_SRR3962773,deep,0.6265584254500902,201.0,0.4965227883213881,15.0,0.484226252665127,4.0,,,0.0
deep-0437,SP_SRR3963449,deep,0.6693549757414352,850.0,0.5932332116334025,47.0,0.6123366698353986,15.0,0.4825128273400898,1.0,0.0
deep-0447,SP_SRR3963449,deep,0.19288287073398072,202.0,0.2434812513947373,6.0,0.13271094754133309,2.0,,,0.0
deep-0572,SP_SRR3962773,deep,0.2404610424092856,569.0,0.13088192273647553,21.0,0.21717685765374145,19.0,3.191927083333318,1.0,0.0
deep-0592,SP_SRR3962772,deep,0.7755486226113629,2365.0,0.9055653101604304,69.0,0.6423731889806485,48.0,1.7617149394199123,1.0,0.0
deep-0592,SP_SRR3962773,deep,1.102850110816608,3027.0,1.3145297020946505,83.0,0.9715260173465768,55.0,1.0487719132983595,1.0,0.0
deep-0592,SP_SRR3962777,deep,0.8600062022485765,2817.0,1.1135809735630633,80.0,0.6659561918109747,54.0,0.5825447377029531,1.0,0.0
deep-0592,SP_SRR3963456,deep,0.6309593809632253,903.0,0.647996783819125,22.0,0.7513401811848609,22.0,0.5024740902412169,1.0,0.0
deep-0617,SP_SRR3962773,deep,0.05898049007541701,353.0,0.061621526390891024,7.0,0.1632688318776205,6.0,,,0.011133969112476962
NP-1,ERR598971,MES,0.049284963593227024,1628.0,0.030604427292912437,57.0,0.051923946808470345,38.0,0.0908346623782695,8.0,0.029245504452059787
NP-1,ERR599067,MES,0.0455614457483925,78.0,0.007793577595523599,13.0,0.0,2.0,0.06549466914101187,3.0,0.02892425040106817
NP-1,ERR599115,MES,0.0521229613815518,68.0,0.04029296318430915,12.0,0.08209769607719243,2.0,0.0800432534827055,5.0,0.04001322490213485
NP-1,SRR3965585,deep,0.1854329762902042,95.0,0.05000525265258938,5.0,,,0.5625562452972872,7.0,0.025824517444010157
NP-1,SRR3968062,deep,0.1573154138976429,207.0,0.06896416784340922,8.0,0.11688689416146933,8.0,0.3723367915018184,7.0,0.02180602907712365
NP-1,SRR3968063,deep,0.20555573037863478,1132.0,0.14433121331165322,31.0,0.19613018754393602,32.0,0.4783324655122656,9.0,0.022945305896618216
NP-1,SRR3968770,deep,0.18783394720269966,283.0,0.09808810256772577,8.0,0.1455080771227316,9.0,0.36277114189127524,10.0,0.019130833299543955
NP-100,SRR3961936,deep,0.08345608529351241,49.0,0.04188506349399158,6.0,0.701374795488464,2.0,,,0.0013105914317031466
NP-100,SRR3962771,deep,0.07911371603666831,80.0,0.01952746942689433,10.0,0.10470725269288894,3.0,,,0.002436001736234191
NP-101,ERR599030,SRF,0.0965186348701426,917.0,0.09629174801037324,35.0,0.07824691834265529,15.0,,,0.0
NP-104,ERR598942,DCM,0.05127368799271816,91.0,0.04847767124137182,12.0,0.10303615262713772,1.0,,,0.0
NP-104,ERR598989,SRF,0.08471213585784085,620.0,0.015754092832699546,31.0,0.0667621322629949,11.0,,,0.0
NP-104,ERR598995,DCM,0.03880621622015774,84.0,0.03491452485821729,14.0,0.1054922685476335,1.0,,,0.0
NP-104,ERR599030,SRF,0.08630938097115111,614.0,0.04947223949445023,25.0,0.18926222241350765,8.0,,,0.0
NP-104,ERR599087,DCM,0.029620649719740086,51.0,0.03639721831192712,12.0,,,,,0.0
NP-104,ERR599142,SRF,0.04420190789355252,130.0,0.024557288542907927,16.0,0.1174043916302476,1.0,,,0.0
NP-1046,ERR599052,SRF,0.14377730009256287,139.0,0.09668550054308506,6.0,0.07045815287187535,4.0,,,0.0
NP-105,ERR598980,MES,0.14054283854471628,584.0,0.11456901391883585,11.0,0.07276071447053283,20.0,,,0.00016587353441666067
NP-105,ERR599115,MES,0.18346346195300225,815.0,0.10348256158955804,17.0,0.1198226299940072,25.0,,,0.001393310878651424
NP-1051,ERR598987,DCM,0.1768903334602549,885.0,0.18797892678653946,50.0,0.18373959078834365,10.0,,,0.0
NP-1051,ERR599004,MES,0.17207600741120588,812.0,0.16191110588030375,43.0,0.17732341479128147,9.0,,,0.0
NP-1051,ERR599015,MES,0.17117915491630908,840.0,0.15880610079483987,45.0,0.20078381068702675,11.0,,,0.0
NP-1051,ERR599051,MES,0.1680470269914273,799.0,0.10941314416938176,38.0,0.1846758423561512,7.0,,,0.0
NP-1051,ERR599060,MES,0.16520352940980246,809.0,0.15891654921024578,43.0,0.15794347586541407,10.0,,,0.0
NP-1051,ERR599070,DCM,0.17349954163446962,890.0,0.1769452862159737,50.0,0.21053149848219493,10.0,,,0.0
NP-1051,ERR599076,MES,0.17311606149972653,846.0,0.17020492648200522,46.0,0.2494839484494287,8.0,,,0.0
NP-1051,ERR599099,DCM,0.17419799234044434,886.0,0.17431466468463755,52.0,0.1802936488275676,10.0,,,0.0
NP-1051,ERR599127,MES,0.17590635204598706,838.0,0.18319305407887876,46.0,0.1852052309456108,10.0,,,0.0
NP-1051,ERR599147,DCM,0.17332129794733572,888.0,0.16430105079116236,50.0,0.1821828767330767,10.0,,,0.0
NP-1051,ERR599152,MES,0.1692385305249714,834.0,0.1880390443387597,45.0,0.19592332596401146,9.0,,,0.0
NP-1051,ERR599175,MES,0.1725391466369595,797.0,0.1505611669156523,42.0,0.20867980790694318,10.0,,,0.0
