bin,sample_id,depth,MAG_pnps_median,total_count,scg_pnps_median,scg_count
CPC-300,ERR598943,SRF,0.04040470454436923,27.0,,
CPC-300,ERR598952,DCM,0.06669185265316846,22.0,,
CPC-300,ERR598965,DCM,0.028907063826939087,1.0,,
CPC-300,ERR598971,MES,0.09746616197599227,1.0,,
CPC-300,ERR598978,SRF,0.1154042862443186,1994.0,0.06689487914655122,44.0
CPC-300,ERR598997,SRF,0.11459097446635767,549.0,0.1993770472090785,3.0
CPC-300,ERR599007,DCM,0.04449276960936576,21.0,,
CPC-300,ERR599064,SRF,0.07828079759627724,2.0,,
CPC-300,ERR599065,DCM,0.12833146571108867,2130.0,0.10227969020891078,48.0
CPC-300,ERR599108,DCM,0.11514557765077245,881.0,0.060136890468960126,11.0
CPC-300,ERR599118,SRF,0.13372293575868066,2204.0,0.08249451227144947,50.0
CPC-300,ERR599132,MES,0.10350488721489016,1.0,,
CPC-300,ERR599144,SRF,0.03235715748515255,1.0,,
CPC-300,ERR599168,DCM,0.038847443266485,6.0,,
CPC-305,ERR594313,SRF,0.09729668270620596,151.0,0.031184007056975112,1.0
CPC-305,ERR594325,SRF,0.12002181816756079,260.0,0.05677990068393704,3.0
CPC-305,ERR598943,SRF,0.08474844104950421,4.0,,
CPC-305,ERR598952,DCM,0.06516900148054575,1.0,,
CPC-305,ERR598962,DCM,0.0,1.0,,
CPC-305,ERR598965,DCM,0.12990116921291106,1510.0,0.08661813034368399,41.0
CPC-305,ERR598971,MES,0.021024101261959794,8.0,,
CPC-305,ERR598978,SRF,0.03803595926930692,20.0,1.1767824909747238,1.0
CPC-305,ERR598994,SRF,0.08559136719542933,58.0,,
CPC-305,ERR598997,SRF,0.056650251865532776,2.0,,
CPC-305,ERR599007,DCM,0.04668524262656982,59.0,0.3982359583716161,2.0
CPC-305,ERR599064,SRF,0.10434647904308961,294.0,0.053641660128071714,5.0
CPC-305,ERR599065,DCM,0.060832323730934335,11.0,,
CPC-305,ERR599067,MES,0.07384210526315757,1.0,,
CPC-305,ERR599108,DCM,0.080298593201892,4.0,,
CPC-305,ERR599118,SRF,0.06416877524949323,17.0,,
CPC-305,ERR599128,MES,0.07220220893867989,1.0,,
CPC-305,ERR599132,MES,0.0365383186346015,7.0,,
CPC-305,ERR599144,SRF,0.07657742249035915,56.0,,
CPC-305,ERR599168,DCM,0.08096192003872534,29.0,0.0,1.0
CPC-305,ERR599349,DCM,0.04120030326535558,1.0,,
CPC-309,ERR594313,SRF,0.142859132108096,1.0,,
CPC-309,ERR594325,SRF,0.1289062707555176,2.0,,
CPC-309,ERR598965,DCM,0.12764447105052787,5.0,,
CPC-309,ERR598971,MES,0.1731311472326881,3.0,,
CPC-309,ERR598978,SRF,0.16329856659788994,1.0,,
CPC-309,ERR599007,DCM,0.1390333206796512,1.0,,
CPC-309,ERR599064,SRF,0.0635121036558335,573.0,0.05818715432066369,14.0
CPC-309,ERR599065,DCM,0.18242932397229167,1.0,,
CPC-309,ERR599118,SRF,0.10700847801612651,2.0,,
CPC-309,ERR599144,SRF,0.14913801942157215,2.0,,
CPC-31,ERR594313,SRF,0.16511556324093007,2.0,,
CPC-31,ERR594325,SRF,0.19843002014108185,2.0,,
CPC-31,ERR594395,SRF,0.1133624960610602,4.0,,
CPC-31,ERR594404,SRF,0.10914267973262272,3.0,,
CPC-31,ERR598943,SRF,1.7171114927827231,2.0,,
CPC-31,ERR598952,DCM,0.1249124198287577,1.0,,
CPC-31,ERR598965,DCM,0.0728549425741252,6.0,,
CPC-31,ERR598971,MES,0.8666616230718446,1.0,,
CPC-31,ERR598978,SRF,0.08556817367553665,3.0,,
CPC-31,ERR599007,DCM,0.07673342663270455,3.0,,
CPC-31,ERR599064,SRF,0.11740621783943325,6.0,,
CPC-31,ERR599065,DCM,1.1363806845413045,2.0,,
CPC-31,ERR599067,MES,1.4090392879239015,3.0,,
CPC-31,ERR599118,SRF,0.2312405784623266,3.0,,
CPC-31,ERR599128,MES,1.4810070630042667,2.0,,
CPC-31,ERR599132,MES,0.4378168003893987,2.0,,
CPC-31,ERR599168,DCM,0.07110672194848174,1.0,,
CPC-31,ERR599346,MES,0.13465310947927225,213.0,,
CPC-31,ERR599349,DCM,0.11890829798780213,9.0,,
CPC-31,ERR599353,SRF,0.11568043123472126,8.0,,
CPC-310,ERR594313,SRF,0.03352843717181693,2.0,,
CPC-310,ERR594325,SRF,0.1067145953408275,82.0,0.008924248266926678,6.0
CPC-310,ERR598965,DCM,0.07103548966756601,225.0,0.0,1.0
CPC-310,ERR598971,MES,0.06460546982152374,1.0,,
CPC-310,ERR598978,SRF,0.1079732278781806,3.0,,
CPC-310,ERR598994,SRF,0.11625109090967732,9.0,,
CPC-310,ERR599007,DCM,0.043324498993989866,2.0,,
CPC-310,ERR599064,SRF,0.08914473988623195,4.0,,
CPC-310,ERR599065,DCM,0.15356032096141042,1.0,,
CPC-310,ERR599118,SRF,0.12062922608488838,6.0,,
CPC-310,ERR599132,MES,0.08784357250114326,1.0,,
CPC-310,ERR599144,SRF,0.06043435692625481,9.0,,
CPC-310,ERR599168,DCM,0.010896010240777056,1.0,,
CPC-316,ERR594313,SRF,0.18176405427352246,3.0,,
CPC-316,ERR594325,SRF,0.06338415947833625,79.0,0.005421700771576361,3.0
CPC-316,ERR598943,SRF,0.017771328510993868,3.0,0.008885664255496934,2.0
CPC-316,ERR598962,DCM,0.15605766166429874,2.0,,
CPC-316,ERR598965,DCM,0.06987226154195962,87.0,0.012081552291007856,4.0
CPC-316,ERR598971,MES,1.0381707933320605,2.0,,
CPC-316,ERR598978,SRF,0.03828404489887257,60.0,0.005016880775763141,12.0
CPC-316,ERR598994,SRF,0.02741684082875364,14.0,0.0027951754768096066,1.0
CPC-316,ERR598997,SRF,0.044402167013226884,1.0,,
CPC-316,ERR599007,DCM,0.05305275989258592,115.0,0.001216914748211147,17.0
CPC-316,ERR599064,SRF,0.0727045109957262,116.0,0.013296100381888479,3.0
CPC-316,ERR599065,DCM,0.031161316883360237,4.0,0.011855264820451565,2.0
CPC-316,ERR599067,MES,0.7546346405888625,2.0,,
CPC-316,ERR599108,DCM,0.017813650387928013,2.0,0.017813650387928013,2.0
CPC-316,ERR599118,SRF,0.05904208612907628,13.0,0.008196035151761706,3.0
CPC-316,ERR599128,MES,2.064161011864572,1.0,,
CPC-316,ERR599132,MES,1.0594773225437795,2.0,,
CPC-316,ERR599144,SRF,0.0311552351466568,14.0,,
CPC-316,ERR599168,DCM,0.008764360345872923,12.0,0.007538343694290408,3.0
CPC-319,ERR594313,SRF,0.0525146285149166,31.0,0.052224767211779766,3.0
CPC-319,ERR594325,SRF,0.12022393631239615,171.0,0.07727591078178012,4.0
CPC-319,ERR598943,SRF,1.2879873312721548,1.0,,
CPC-319,ERR598952,DCM,0.3214302259656431,1.0,0.3214302259656431,1.0
CPC-319,ERR598965,DCM,0.1207282752514312,1406.0,0.10589352279123143,47.0
CPC-319,ERR598971,MES,0.29490138893269335,2.0,0.5898027778653867,1.0
CPC-319,ERR598978,SRF,0.0732671321560933,21.0,0.5399654753430976,1.0
CPC-319,ERR598994,SRF,0.17471041872590345,9.0,0.28709166408575937,1.0
CPC-319,ERR598997,SRF,0.3179167365956892,1.0,0.3179167365956892,1.0
CPC-319,ERR599007,DCM,0.05604096014900152,100.0,0.002804685587311607,3.0
CPC-319,ERR599064,SRF,0.07348011327883064,114.0,0.0,3.0
CPC-319,ERR599065,DCM,0.07260521095107805,8.0,0.4545119311349755,1.0
CPC-319,ERR599108,DCM,0.6059542832488733,1.0,0.6059542832488733,1.0
CPC-319,ERR599118,SRF,0.11256751809953368,18.0,0.23161526780411112,2.0
CPC-319,ERR599132,MES,0.3183954063098383,2.0,0.6027329103890171,1.0
CPC-319,ERR599144,SRF,0.10221970621459092,15.0,0.1614380779535045,1.0
CPC-319,ERR599168,DCM,0.051658858762991235,9.0,,
CPC-32,ERR598971,MES,0.0891469641469669,1.0,,
CPC-32,ERR599065,DCM,0.002081544067237713,1.0,,
CPC-32,ERR599118,SRF,0.004497933143805397,3.0,,
CPC-32,ERR599346,MES,0.10734392153137703,13.0,,
CPC-320,ERR594313,SRF,0.4859209930398366,6.0,,
CPC-320,ERR594325,SRF,0.14002821100306573,3112.0,0.04982926372376204,66.0
CPC-320,ERR598965,DCM,0.09927300022835012,2258.0,0.030119149313957854,40.0
CPC-320,ERR598971,MES,0.14617836436820983,2.0,,
CPC-320,ERR598978,SRF,0.05998758729274424,4.0,,
CPC-320,ERR598994,SRF,0.09315617225228197,2407.0,0.02361584798476052,41.0
CPC-320,ERR599055,MES,0.03891160706558133,1.0,,
CPC-320,ERR599064,SRF,0.053972113365464966,48.0,0.0,1.0
CPC-320,ERR599067,MES,0.04188693604528068,1.0,,
CPC-320,ERR599118,SRF,0.0,2.0,0.0,1.0
CPC-320,ERR599128,MES,0.09357965158898722,1.0,,
CPC-320,ERR599132,MES,0.16400312128699182,2.0,,
CPC-320,ERR599144,SRF,0.09281575246686471,2438.0,0.0272344554669454,40.0
CPC-322,ERR594325,SRF,0.26126395007835157,4.0,,
CPC-322,ERR598965,DCM,0.07753668627978641,1635.0,0.05770252840732751,32.0
CPC-322,ERR598994,SRF,0.7593637709880848,1.0,,
CPC-322,ERR599007,DCM,0.3679068456937509,1.0,,
CPC-322,ERR599065,DCM,2.1024173792942307,1.0,,
CPC-322,ERR599118,SRF,0.7319801339822527,2.0,,
CPC-323,ERR594313,SRF,0.03578454094807591,8.0,0.09385296039015424,1.0
CPC-323,ERR594325,SRF,0.12369422789390426,1322.0,0.08166269608882912,64.0
CPC-323,ERR598943,SRF,0.08615348533810205,2.0,,
CPC-323,ERR598952,DCM,0.039554542451810865,1.0,,
CPC-323,ERR598962,DCM,0.16998064761110238,2.0,,
CPC-323,ERR598965,DCM,0.1721518223947306,1050.0,0.10100558980631956,49.0
CPC-323,ERR598978,SRF,0.11145180232626102,614.0,0.0547235834514761,40.0
CPC-323,ERR598994,SRF,0.05935511778931196,46.0,0.05480012117689475,16.0
CPC-323,ERR598997,SRF,0.0777102296027296,1.0,,
CPC-323,ERR599007,DCM,0.05246527443085985,25.0,0.0586345988676318,2.0
CPC-323,ERR599064,SRF,0.1593657615447494,1309.0,0.10681765958940362,57.0
CPC-323,ERR599065,DCM,0.22265394948472528,2.0,,
CPC-323,ERR599108,DCM,0.03603771400605108,1.0,,
CPC-323,ERR599118,SRF,0.05779939388646309,3.0,,
CPC-323,ERR599144,SRF,0.07788225097867663,47.0,0.058179612084319814,13.0
CPC-323,ERR599168,DCM,0.06708191045247469,10.0,,
CPC-323,ERR599346,MES,0.03839533966125883,1.0,,
CPC-323,ERR599349,DCM,0.04573858289073145,1.0,,
CPC-323,ERR599353,SRF,0.02351233155393664,1.0,,
CPC-324,ERR594313,SRF,0.09079566057685433,67.0,,
CPC-324,ERR594325,SRF,0.08590334631587422,249.0,,
CPC-324,ERR594395,SRF,0.08597592933352291,15.0,,
CPC-324,ERR594404,SRF,0.059735322705809946,16.0,,
CPC-324,ERR598943,SRF,0.1909969896018599,1.0,,
CPC-324,ERR598952,DCM,0.21235816835444155,1.0,,
CPC-324,ERR598965,DCM,0.14428079164115873,2743.0,0.06842698451850554,41.0
CPC-324,ERR598971,MES,0.11350295079576715,7.0,,
CPC-324,ERR598978,SRF,0.039694950321168265,45.0,0.15723861795544145,3.0
CPC-324,ERR598994,SRF,0.14548380286382767,25.0,,
CPC-324,ERR598997,SRF,0.10437772194259576,2.0,,
CPC-324,ERR599007,DCM,0.0411911106708599,21.0,,
CPC-324,ERR599064,SRF,0.12890283239862566,1978.0,0.014238834305175325,29.0
CPC-324,ERR599065,DCM,0.02188182951661161,13.0,,
CPC-324,ERR599108,DCM,0.013595100677432408,6.0,,
CPC-324,ERR599118,SRF,0.055753109881599996,20.0,0.1440374381407913,2.0
CPC-324,ERR599132,MES,0.09792011506222623,2.0,,
CPC-324,ERR599144,SRF,0.1689852065582325,25.0,,
CPC-324,ERR599168,DCM,0.040797804124675034,15.0,,
CPC-324,ERR599349,DCM,0.058755666832719225,4.0,,
CPC-327,ERR594313,SRF,0.11329698284996408,15.0,0.12899339413863814,5.0
CPC-327,ERR594325,SRF,0.08541836169370269,13.0,0.11325781132400795,5.0
CPC-327,ERR598943,SRF,0.018182246922074655,10.0,0.051739979419633,4.0
CPC-327,ERR598952,DCM,0.010679992356414897,6.0,0.016763856336999824,3.0
CPC-327,ERR598962,DCM,0.021368980134605614,6.0,0.04478156736986726,3.0
CPC-327,ERR598965,DCM,0.043452125375697884,235.0,0.06969744544633337,21.0
CPC-327,ERR598971,MES,0.03138679282832012,485.0,0.041039332956503874,38.0
CPC-327,ERR598978,SRF,0.0664766234011861,13.0,0.08759493209977108,4.0
CPC-327,ERR598994,SRF,0.04999178066887439,7.0,0.08383787792998618,4.0
CPC-327,ERR598997,SRF,0.01680708047497037,8.0,0.02244812438610027,4.0
CPC-327,ERR599007,DCM,0.02400249892278434,124.0,0.033021099435036755,20.0
CPC-327,ERR599055,MES,0.02359628099199383,97.0,0.049577195984728505,17.0
CPC-327,ERR599064,SRF,0.041602217831456095,237.0,0.056040778027563215,29.0
CPC-327,ERR599065,DCM,0.02635093403692028,98.0,0.06936847620929595,19.0
CPC-327,ERR599067,MES,0.02356709444475167,248.0,0.03889441999598652,29.0
CPC-327,ERR599108,DCM,0.019778045864262593,10.0,0.030030236009662037,5.0
CPC-327,ERR599118,SRF,0.04754470621629333,15.0,0.10733829466506847,6.0
CPC-327,ERR599128,MES,0.01775396275375892,232.0,0.042224973730815435,31.0
CPC-327,ERR599132,MES,0.026922877142750084,432.0,0.040845576498950265,36.0
CPC-327,ERR599144,SRF,0.003538394670225479,7.0,0.02603942207974454,4.0
CPC-327,ERR599168,DCM,0.03642439749403621,40.0,0.09692981590734176,11.0
CPC-33,ERR594325,SRF,0.1370224907612523,1.0,,
CPC-33,ERR594395,SRF,0.14121216079446086,1.0,,
CPC-33,ERR594404,SRF,0.0833512124812958,1.0,,
CPC-33,ERR598952,DCM,0.15351894303880245,1.0,,
CPC-33,ERR598962,DCM,0.1487902976131238,1.0,,
CPC-33,ERR598965,DCM,0.04353809838337394,24.0,0.053267213685960546,4.0
CPC-33,ERR598971,MES,0.027379137840889658,54.0,0.00880485602079637,7.0
CPC-33,ERR599007,DCM,0.1437197282739111,1.0,,
CPC-33,ERR599055,MES,0.13864276023277786,1.0,,
CPC-33,ERR599064,SRF,0.04045800101027225,10.0,,
CPC-33,ERR599065,DCM,0.14319371625616947,1.0,,
CPC-33,ERR599067,MES,0.039605367051809996,3.0,,
CPC-33,ERR599108,DCM,0.13690988628855935,1.0,,
CPC-33,ERR599118,SRF,0.1537011419695809,1.0,,
CPC-33,ERR599128,MES,0.142836498892737,1.0,,
CPC-33,ERR599132,MES,0.047697367564007616,3.0,,
CPC-33,ERR599168,DCM,0.13387932443770867,1.0,,
CPC-33,ERR599346,MES,0.127060991745532,1.0,,
CPC-33,ERR599349,DCM,0.1343682938557936,1.0,,
CPC-33,ERR599353,SRF,0.14779958900868592,1.0,,
CPC-34,ERR594313,SRF,0.017280152856654008,5.0,,
CPC-34,ERR594325,SRF,0.054403547963903225,13.0,,
CPC-34,ERR594395,SRF,0.06326801694900533,2.0,,
CPC-34,ERR594404,SRF,0.03826042242311655,1.0,,
CPC-34,ERR598965,DCM,0.0019132249028514167,1.0,,
CPC-34,ERR598978,SRF,0.026870815207878908,9.0,,
CPC-34,ERR598994,SRF,0.02621479326071958,2.0,,
CPC-34,ERR599007,DCM,0.10826179965782079,2.0,,
CPC-34,ERR599064,SRF,0.03701559827510665,2.0,,
CPC-34,ERR599065,DCM,0.05520145639504685,3.0,,
CPC-34,ERR599118,SRF,0.04564974159518386,3.0,,
CPC-34,ERR599144,SRF,0.03842414323545132,1.0,,
CPC-34,ERR599168,DCM,0.0345771144278609,1.0,,
CPC-34,ERR599346,MES,0.06800581968367267,15.0,,
CPC-34,ERR599349,DCM,0.08821320106782474,3.0,,
CPC-34,ERR599353,SRF,0.07839071227775543,31.0,,
CPC-38,ERR594325,SRF,0.2078395994592987,2.0,,
CPC-38,ERR598962,DCM,0.026944120652806602,2.0,,
CPC-38,ERR598965,DCM,0.010925294157650287,13.0,,
CPC-38,ERR598971,MES,0.06166401474335086,9.0,,
CPC-38,ERR598978,SRF,0.04037449293589334,40.0,0.04252515280114886,2.0
CPC-38,ERR598994,SRF,0.08404162528330753,1.0,,
CPC-38,ERR599007,DCM,0.040708503955690964,48.0,0.027354815338769784,1.0
CPC-38,ERR599064,SRF,0.049778003570677465,46.0,0.019518136732266246,1.0
CPC-38,ERR599065,DCM,0.22025562558215867,8.0,,
CPC-38,ERR599108,DCM,0.507615146345204,3.0,,
CPC-38,ERR599118,SRF,0.08127014052182355,89.0,0.05520668780843256,5.0
CPC-38,ERR599132,MES,0.05907942717672894,4.0,,
CPC-38,ERR599144,SRF,0.4162034098753073,1.0,,
CPC-38,ERR599168,DCM,0.029164193312081105,28.0,0.08171007514408686,1.0
CPC-39,ERR594313,SRF,0.07740223377262961,4.0,,
CPC-39,ERR594325,SRF,0.0690978746800981,5.0,,
CPC-39,ERR594395,SRF,0.008417060949930518,1.0,,
CPC-39,ERR594404,SRF,0.017150041994241572,1.0,,
CPC-39,ERR598943,SRF,0.5832784329525733,2.0,,
CPC-39,ERR598952,DCM,0.5745294965660203,2.0,,
CPC-39,ERR598962,DCM,0.03900948645542169,1.0,,
CPC-39,ERR598965,DCM,0.12940986955764136,2.0,,
CPC-39,ERR598971,MES,0.029955656488238787,3.0,,
CPC-39,ERR598978,SRF,0.04915703349645628,5.0,,
CPC-39,ERR598994,SRF,0.6277526739277918,2.0,,
CPC-39,ERR598997,SRF,0.5084158018333705,2.0,,
CPC-39,ERR599007,DCM,0.0407771713991881,6.0,,
CPC-39,ERR599055,MES,0.01399593656079783,1.0,,
CPC-39,ERR599064,SRF,0.027142758560359186,4.0,,
CPC-39,ERR599065,DCM,0.03674170605505735,8.0,,
CPC-39,ERR599067,MES,0.6039222454672761,2.0,,
CPC-39,ERR599108,DCM,0.06143860881928235,4.0,,
CPC-39,ERR599118,SRF,0.06383692651765452,6.0,,
CPC-39,ERR599128,MES,0.8377847387107206,2.0,,
CPC-39,ERR599132,MES,0.02410571730078481,3.0,,
CPC-39,ERR599144,SRF,0.6163150428080645,2.0,,
CPC-39,ERR599168,DCM,0.04705322195094296,1.0,,
CPC-40,ERR594325,SRF,0.13343825761857314,10.0,0.08502730758802278,3.0
CPC-40,ERR598943,SRF,0.592005908861396,1.0,,
CPC-40,ERR598952,DCM,2.4105698975658845,2.0,,
CPC-40,ERR598962,DCM,2.5705080416226878,1.0,,
CPC-40,ERR598965,DCM,0.031128523739458337,11.0,,
CPC-40,ERR598971,MES,0.1477528523344558,4.0,,
CPC-40,ERR598978,SRF,0.9507838721441242,3.0,,
CPC-40,ERR598994,SRF,1.083312534199068,1.0,,
CPC-40,ERR598997,SRF,2.9536208314185,2.0,,
CPC-40,ERR599007,DCM,0.618802577135683,3.0,,
CPC-40,ERR599064,SRF,0.11380234734070747,25.0,,
CPC-40,ERR599065,DCM,1.7623786667617487,6.0,,
CPC-40,ERR599067,MES,2.6680124573764665,2.0,,
CPC-40,ERR599108,DCM,2.3134177623073464,4.0,,
CPC-40,ERR599118,SRF,0.0,5.0,,
CPC-40,ERR599132,MES,0.4256587054069986,4.0,,
CPC-40,ERR599144,SRF,0.9857458897865132,1.0,,
CPC-40,ERR599346,MES,0.047812514713068056,3.0,,
CPC-41,ERR594313,SRF,0.025386107694366958,1.0,,
CPC-41,ERR594325,SRF,0.016667996117598994,5.0,,
CPC-41,ERR598965,DCM,0.025604137944410698,3.0,,
CPC-41,ERR598971,MES,0.15089443193887894,1.0,,
CPC-41,ERR598978,SRF,0.0,1.0,,
CPC-41,ERR599064,SRF,0.1104063221669559,26.0,,
CPC-41,ERR599118,SRF,0.04372361594463401,1.0,,
CPC-41,ERR599132,MES,0.1238911816489332,1.0,,
CPC-42,ERR594325,SRF,0.0014652219948968288,2.0,,
CPC-42,ERR598965,DCM,0.020461525912786098,5.0,,
CPC-42,ERR598971,MES,0.06663246817664939,24.0,,
CPC-42,ERR598978,SRF,0.033454026788636675,2.0,,
CPC-42,ERR599007,DCM,0.06071715035350814,4.0,,
CPC-42,ERR599055,MES,0.05795956257765509,1.0,,
CPC-42,ERR599064,SRF,0.07342925433197021,1.0,,
CPC-42,ERR599065,DCM,0.06493125024946148,1.0,,
CPC-42,ERR599067,MES,0.034299075397679464,2.0,,
CPC-42,ERR599108,DCM,0.05353849935681558,1.0,,
CPC-42,ERR599118,SRF,0.01820438911094712,4.0,,
CPC-42,ERR599128,MES,0.07345672660737043,1.0,,
CPC-42,ERR599132,MES,0.06823115076162681,2.0,,
CPC-42,ERR599168,DCM,0.12218595978001473,1.0,,
CPC-42,ERR599346,MES,0.05640237938875526,15.0,,
CPC-42,ERR599349,DCM,0.17945427587722038,7.0,,
CPC-42,ERR599353,SRF,0.05623758799934009,16.0,,
CPC-43,ERR594313,SRF,0.1948630745437036,1.0,,
CPC-43,ERR594395,SRF,0.14214779140673398,1.0,,
CPC-43,ERR594404,SRF,0.12440663145104365,1.0,,
CPC-43,ERR598965,DCM,0.049528724144069725,2.0,,
CPC-43,ERR598971,MES,0.10269469764939188,1.0,,
CPC-43,ERR599007,DCM,0.0659212091868147,1.0,,
CPC-43,ERR599055,MES,0.08272164167576201,1.0,,
CPC-43,ERR599064,SRF,0.10817543952398674,1.0,,
CPC-43,ERR599065,DCM,0.09122404918420343,1.0,,
CPC-43,ERR599067,MES,0.1249662527318676,1.0,,
CPC-43,ERR599108,DCM,0.0818944252590044,1.0,,
CPC-43,ERR599118,SRF,0.13109179004869956,1.0,,
CPC-43,ERR599128,MES,0.08290735081041334,1.0,,
CPC-43,ERR599132,MES,0.1033796116316125,1.0,,
CPC-43,ERR599168,DCM,0.11301341134703505,1.0,,
CPC-45,ERR594325,SRF,0.013483178874208948,2.0,,
CPC-45,ERR598965,DCM,0.056306427189556515,1411.0,0.04265399226620482,24.0
CPC-45,ERR598971,MES,0.022478777925049258,12.0,0.022478777925049258,2.0
CPC-45,ERR599064,SRF,0.02095269274840354,9.0,0.07257107965516367,1.0
CPC-45,ERR599067,MES,0.01227310439849156,3.0,0.0,1.0
CPC-45,ERR599118,SRF,0.0035570529098495804,1.0,,
CPC-45,ERR599128,MES,0.017600945836309483,1.0,0.017600945836309483,1.0
CPC-45,ERR599132,MES,0.3142922974926861,2.0,0.007474192687515152,1.0
CPC-45,ERR599346,MES,0.0,1.0,,
CPC-46,ERR598943,SRF,0.05053841519373477,3.0,,
CPC-46,ERR598952,DCM,0.034928042729487165,1.0,,
CPC-46,ERR598971,MES,0.05944824823022132,1.0,,
CPC-46,ERR598978,SRF,0.134271375383624,6.0,,
CPC-46,ERR598997,SRF,0.04610730866482597,1.0,,
CPC-46,ERR599007,DCM,0.14187369098030833,2.0,,
CPC-46,ERR599064,SRF,0.04593172566847234,3.0,,
CPC-46,ERR599065,DCM,0.048663593321015816,8.0,,
CPC-46,ERR599108,DCM,0.01553672850288793,3.0,,
CPC-46,ERR599118,SRF,0.05260147291079592,10.0,,
CPC-46,ERR599132,MES,0.05118604802461051,1.0,,
CPC-46,ERR599168,DCM,0.0,1.0,,
CPC-46,ERR599346,MES,0.05072545751541133,3.0,,
CPC-46,ERR599353,SRF,0.15344387352053074,2.0,,
CPC-47,ERR598965,DCM,0.07397662415350113,6.0,,
CPC-47,ERR598971,MES,0.059653540114862284,175.0,0.021284848969653814,10.0
CPC-47,ERR599065,DCM,0.05302510627269295,1.0,,
CPC-47,ERR599067,MES,0.2197580432294798,15.0,,
CPC-47,ERR599128,MES,0.12139259571940152,10.0,,
CPC-47,ERR599132,MES,0.060728297160936424,236.0,0.0422861487319585,7.0
CPC-47,ERR599346,MES,0.1265356748239879,4.0,,
CPC-48,ERR594313,SRF,3.2505987472365683,1.0,,
CPC-48,ERR594325,SRF,0.02872886248957521,2.0,,
CPC-48,ERR598965,DCM,0.06922565750388654,11.0,,
CPC-48,ERR598971,MES,0.06025282786986382,3091.0,0.04691453109447697,65.0
CPC-48,ERR598978,SRF,1.9871303793294548,1.0,,
CPC-48,ERR598997,SRF,2.492781285771419,1.0,,
CPC-48,ERR599007,DCM,0.0,1.0,,
CPC-48,ERR599055,MES,2.02162003952716,1.0,,
CPC-48,ERR599064,SRF,0.0774823329730557,81.0,0.05125074918469015,6.0
CPC-48,ERR599065,DCM,0.005325113452385155,19.0,,
CPC-48,ERR599067,MES,0.04757285905282439,18.0,,
CPC-48,ERR599118,SRF,2.9100642637225955,2.0,,
CPC-48,ERR599128,MES,0.05716603293951105,5.0,,
CPC-48,ERR599132,MES,0.06764294123469747,70.0,0.01192308900688057,1.0
CPC-48,ERR599346,MES,0.07387323314028095,15.0,,
CPC-48,ERR599349,DCM,0.0,1.0,,
CPC-48,ERR599353,SRF,0.042903206997984326,4.0,,
CPC-49,ERR594313,SRF,0.0804581916163263,24.0,0.14996936174304915,1.0
CPC-49,ERR594325,SRF,0.05165524177636799,18.0,0.09666088362180192,1.0
CPC-49,ERR598943,SRF,0.057020353803076976,14.0,0.08065676884219958,1.0
CPC-49,ERR598952,DCM,0.09274575368104293,7.0,0.09274575368104293,1.0
CPC-49,ERR598962,DCM,0.05731136733145389,13.0,0.1050411768344694,1.0
CPC-49,ERR598965,DCM,0.07619983045706033,25.0,0.14268751387828074,1.0
CPC-49,ERR598971,MES,0.066585392436752,2549.0,0.040231670795806564,55.0
CPC-49,ERR598978,SRF,0.059343175539725984,25.0,0.1672867334758679,1.0
